"experiment_id","video_id","model_name","technique_name","rag_enabled","pred_name_original","pred_name_en","is_hallucinated"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","biji ketumbar",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","bawang putih",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","serai",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","daun salam",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","garam",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","lada besar",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","bawang merah",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","tomato",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","cili padi",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","tahu",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","daun limau purut",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","pati ayam",NULL,"0"
"2863","21","Gemma-SEA-LION v4 4B","few-shot","0","limau kasturi",NULL,"0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","daging korban","beef ribs","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","biji ketumbar","coriander seeds","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang putih","garlic","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","serai","lemongrass","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","daun salam","bay leaves","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","garam","salt","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","lada besar","large chili peppers","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang merah","red onion","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","tomato","tomato","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","cili padi","bird's eye chili","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","tahu","tofu","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","daun limau purut","lime leaves","0"
"2864","21","Gemma-SEA-LION v4 4B","chain-of-thought","0","pati ayam","chicken stock","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","daging korban","beef","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","biji ketumbar","coriander seeds","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","bawang putih","garlic","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","serai","lemongrass","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","daun salam","bay leaves","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","garam","salt","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","lada besar","large chili peppers","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","bawang merah","red onion","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","tomato","tomato","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","cili padi","bird's eye chili","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","tahu","tofu","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","daun limau purut","lime leaves","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","pati ayam","chicken stock","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","kicap manis","sweet soy sauce","0"
"2865","21","Gemma-SEA-LION v4 4B","structured-output","0","limau kasturi","tangerine","0"
"2866","21","MedGemma 4B","zero-shot","0","daging korban","beef","0"
"2866","21","MedGemma 4B","zero-shot","0","ketumbar","mustard seed","0"
"2866","21","MedGemma 4B","zero-shot","0","bawang putih","garlic","0"
"2866","21","MedGemma 4B","zero-shot","0","serai","ginger","0"
"2866","21","MedGemma 4B","zero-shot","0","daun salam","bay leaf","0"
"2866","21","MedGemma 4B","zero-shot","0","garam","salt","0"
"2866","21","MedGemma 4B","zero-shot","0","lada besar","large chili pepper","0"
"2866","21","MedGemma 4B","zero-shot","0","bawang merah","red onion","0"
"2866","21","MedGemma 4B","zero-shot","0","tomato","tomato","0"
"2866","21","MedGemma 4B","zero-shot","0","cili padi","chili pepper","0"
"2866","21","MedGemma 4B","zero-shot","0","air","water","0"
"2866","21","MedGemma 4B","zero-shot","0","daun limau purut","lime leaves","0"
"2866","21","MedGemma 4B","zero-shot","0","pati ayam","chicken broth cube","0"
"2866","21","MedGemma 4B","zero-shot","0","limau kasturi","lime juice","0"
"2867","21","MedGemma 4B","few-shot","0","daging korban","beef","0"
"2867","21","MedGemma 4B","few-shot","0","biji ketumbar","cumin seeds","0"
"2867","21","MedGemma 4B","few-shot","0","bawang putih","garlic","0"
"2867","21","MedGemma 4B","few-shot","0","serai","lemongrass","0"
"2867","21","MedGemma 4B","few-shot","0","daun salam","dares salam","0"
"2867","21","MedGemma 4B","few-shot","0","garam","salt","0"
"2867","21","MedGemma 4B","few-shot","0","lada besar","large chili peppers","0"
"2867","21","MedGemma 4B","few-shot","0","bawang merah","red onion","0"
"2867","21","MedGemma 4B","few-shot","0","tomato","tomato","0"
"2867","21","MedGemma 4B","few-shot","0","cili padi","chili pepper","0"
"2867","21","MedGemma 4B","few-shot","0","daun limau purut","lime leaves","0"
"2867","21","MedGemma 4B","few-shot","0","pati ayam","chicken broth powder","0"
"2867","21","MedGemma 4B","few-shot","0","kicap manis","sweet soy sauce","0"
"2867","21","MedGemma 4B","few-shot","0","limau kasturi","lemon","0"
"2868","21","MedGemma 4B","chain-of-thought","0","daging korban","beef","0"
"2868","21","MedGemma 4B","chain-of-thought","0","biji ketumbar","cumin seeds","0"
"2868","21","MedGemma 4B","chain-of-thought","0","bawang putih","garlic","0"
"2868","21","MedGemma 4B","chain-of-thought","0","serai","ginger","0"
"2868","21","MedGemma 4B","chain-of-thought","0","daun salam","bay leaf","0"
"2868","21","MedGemma 4B","chain-of-thought","0","lada besar","red chilies","0"
"2868","21","MedGemma 4B","chain-of-thought","0","bawang merah","red onion","0"
"2868","21","MedGemma 4B","chain-of-thought","0","tomato","tomato","0"
"2868","21","MedGemma 4B","chain-of-thought","0","cili padi","chili peppers","0"
"2868","21","MedGemma 4B","chain-of-thought","0","garam","salt","0"
"2868","21","MedGemma 4B","chain-of-thought","0","patio ayam","chicken broth","0"
"2868","21","MedGemma 4B","chain-of-thought","0","limau kasturi","lemon juice","0"
"2868","21","MedGemma 4B","chain-of-thought","0","kicap manis","sweet soy sauce","0"
"2868","21","MedGemma 4B","chain-of-thought","0","telur mata ke","fried egg","0"
"2868","21","MedGemma 4B","chain-of-thought","0","sambal belacan","shrimp paste chili sauce","0"
"2869","21","MedGemma 4B","structured-output","0","daging korban","goat meat","0"
"2869","21","MedGemma 4B","structured-output","0","ketumbar","cumin seeds","0"
"2869","21","MedGemma 4B","structured-output","0","bawang putih","garlic","0"
"2869","21","MedGemma 4B","structured-output","0","serai","galangal","0"
"2869","21","MedGemma 4B","structured-output","0","daun salam","bay leaves","0"
"2869","21","MedGemma 4B","structured-output","0","garam","salt","0"
"2869","21","MedGemma 4B","structured-output","0","air","water","0"
"2869","21","MedGemma 4B","structured-output","0","lada besar","large chili peppers","0"
"2869","21","MedGemma 4B","structured-output","0","bawang merah","red onion","0"
"2869","21","MedGemma 4B","structured-output","0","tomato","tomatoes","0"
"2869","21","MedGemma 4B","structured-output","0","cili padi","chili peppers","0"
"2869","21","MedGemma 4B","structured-output","0","tahu","tofu","0"
"2869","21","MedGemma 4B","structured-output","0","daun limau purut","lemon leaves","0"
"2869","21","MedGemma 4B","structured-output","0","pati ayam","chicken broth powder","0"
"2869","21","MedGemma 4B","structured-output","0","limau kasturi","lemon juice","0"
"2869","21","MedGemma 4B","structured-output","0","kicap manis","sweet soy sauce","0"
"2869","21","MedGemma 4B","structured-output","0","telur","egg","0"
"2869","21","MedGemma 4B","structured-output","0","sambal belacan","shrimp paste chili sauce","0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","bawang putih",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","halia",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","lengkuas",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","kunyit hidup",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","biji ketumbar",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","jintan putih",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","buah keras",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","bawang besar",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","serai",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","daun salam",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","daun kunyit",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","pelaga",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","cili kisar",NULL,"0"
"2870","22","Llama 3.2 3B Instruct","zero-shot","0","santan",NULL,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","bawang besar","onion","0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","bawang putih","garlic","0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","halia",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","lengkuas",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","kunyit hidup",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","biji ketumbar",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","jintan putih",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","buah keras",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","serai",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","daun salam",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","daun kunyit",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","bawang besar",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","santan",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","buah pelaga",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","cili kisar",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","itik",,"0"
"2871","22","Llama 3.2 3B Instruct","few-shot","0","angsua",,"0"
"2874","22","Phi-4-mini 3.8B Instruct","zero-shot","0","ulas bawang putih",NULL,"0"
"2874","22","Phi-4-mini 3.8B Instruct","zero-shot","0","lengkuas",NULL,"0"
"2874","22","Phi-4-mini 3.8B Instruct","zero-shot","0","seketul kunyit",NULL,"0"
"2874","22","Phi-4-mini 3.8B Instruct","zero-shot","0","basil leaves",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","ulas bawang putih",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","lengkuas",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","seketul kunyit",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","biji ketumbar",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","jintan putih",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","buah keras",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","bunga lawang",NULL,"0"
"2875","22","Phi-4-mini 3.8B Instruct","few-shot","0","pelaga",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","ulas bawang putih",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","lengkuas",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","seketul kunyit hidup",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","sudu kecil biji ketumbar",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","jinten putih",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","dua biji buah keras",NULL,"0"
"2876","22","Phi-4-mini 3.8B Instruct","chain-of-thought","0","bunga lawang",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","ulas bawang putih",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","lengkuas",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","seketul kunyit hidup",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","sudu kecil biji ketumbar",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","jintan putih",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","biji buah keras",NULL,"0"
"2877","22","Phi-4-mini 3.8B Instruct","structured-output","0","bahar",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","limau purut ke-4 daun",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","bawang putih",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","lengkuas",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","kunyit hidup",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","biji ketumbar",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","jintan putih biji",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","buah keras",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","santan bubuk",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","air",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","bunga lawang",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","pelaga",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","serai yang sudah diketuk",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","daun salam atau bay leaf",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","daun kunyit",NULL,"0"
"2878","22","Qwen 2.5 3B Instruct","zero-shot","0","bawang besar",NULL,"0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","lima ulas bawang putih","five cloves garlic","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","halia sebesar ibu jari","about a thumb-sized ginger piece","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","lengkuas sebesar ibu jari","a fist-sized galangal piece","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","seketul kunyit hidup","about a teaspoon fresh turmeric root","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","satu sudu kecil biji ketumbar","a small tablespoon of whole coriander seeds","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","satu sudu kecil jintan putih","about a teaspoon of white mustard seed","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","dua buah keras","two large shallots","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","dua batang serai yang dah diketuk","two beaten pieces of lemongrass stalks","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","dua helai daun salam atau bay leaf","two leaves of bay leaf or pandan leaves","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","sehelai daun kunyit (turmeric leaf)","a leaf of turmeric","0"
"2879","22","Qwen 2.5 3B Instruct","few-shot","0","dua bunga lawang","two cloves of star anise","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","lima ulas bawang putih","five cloves of garlic","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","sebesar ibu jari halia","one thumb-sized piece of galangale","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","sebesar ibu jari lengkuas","a thumb-sized piece of lemongrass","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","seketul kunyit hidup","one teaspoon of fresh turmeric","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","satu sudu kecil biji ketumbar","a small spoonful of cumin seeds","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","satu sudu kecil jintan putih","a small spoonful of white mustard seeds","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","dua buah keras","two chicken eggs","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","dua batang serai yang dah diketuk","two chopped cardamom sticks","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","dua helai daun salam atau bay leaf","two leaves of lemongrass or bay leaves","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","satu helai daun kunyit","one piece of turmeric leaf","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","bawang besar","large onion","0"
"2880","22","Qwen 2.5 3B Instruct","chain-of-thought","0","satu sudu cili kisar","a teaspoon of chili powder","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","bawang putih","garlic","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","halia","ginger","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","lengkuas","galangal","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","kunyit hidup","fresh turmeric root","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","biji ketumbar","coriander seeds","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","jintan putih","white cumin seeds","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","buah keras","hard-boiled eggs","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","air","water","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","bunga lawang","clove flowers","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","pelaga","galangal","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","bawang besar","large onion","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","cili kisar","ground chili","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","serai","lemongrass","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","daun salam ataupun bay leaf","bay leaves","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","daun kunyit","turmeric leaves","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","santan","coconut milk","0"
"2882","22","Gemma-SEA-LION v4 4B","zero-shot","0","air","water","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","bawang putih","garlic","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","halia","galangal","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","lengkuas","ginger","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","kunyit hidup","turmeric root","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","biji ketumbar","coriander seeds","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","jintan putih","white cumin","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","buah keras","candlenuts","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","bunga lawang","clove flowers","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","buah pelaga","galangal","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","serai","lemongrass","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","daun salam ataupun bay leaf","bay leaves","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","daun kunyit","turmeric leaf","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","bawang besar","large onion","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","cili kisar","ground chili","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","santan","coconut milk","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","daun limau purut","lemongrass leaves","0"
"2883","22","Gemma-SEA-LION v4 4B","few-shot","0","gula garam","sugar salt","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang putih","garlic","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","halia","ginger","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","lengkuas","ginger root","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","kunyit hidup","fresh turmeric root","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","biji ketumbar","coriander seeds","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","jintan putih","white cumin seeds","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","buah keras","hard-boiled eggs","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang besar","large onion","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","cili kisar","ground chili","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","bunga lawang","clove flowers","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","buah pelaga","galangal","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","serai","lemongrass","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","daun salam ataupun bay leaf","bay leaves","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","daun kunyit","turmeric leaves","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","santan","coconut milk","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","daun limau purut","lime leaves","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","gula","sugar","0"
"2884","22","Gemma-SEA-LION v4 4B","chain-of-thought","0","garam","salt","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","bawang putih","onion","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","halia","ginger","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","lengkuas","ginger","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","kunyit hidup","turmeric root","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","biji ketumbar","coriander seeds","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","jintan putih","white cumin seeds","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","buah keras","hard-boiled eggs","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","air","water","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","bunga lawang","clove","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","buah pelaga","galangal","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","serai","lemongrass","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","daun salam ataupun bay leaf","bay leaves","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","bawang besar","onion","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","cili kisar","ground chili","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","ayam","chicken","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","santan","coconut milk","0"
"2885","22","Gemma-SEA-LION v4 4B","structured-output","0","daun limau purut","lemongrass leaves","0"
"2886","22","MedGemma 4B","zero-shot","0","bawang putih","garlic","0"
"2886","22","MedGemma 4B","zero-shot","0","halia","ginger","0"
"2886","22","MedGemma 4B","zero-shot","0","lengkuas","galangal","0"
"2886","22","MedGemma 4B","zero-shot","0","kunyit hidup","turmeric","0"
"2886","22","MedGemma 4B","zero-shot","0","biji ketumbar","cumin seeds","0"
"2886","22","MedGemma 4B","zero-shot","0","jintan putih","white peppercorns","0"
"2886","22","MedGemma 4B","zero-shot","0","buah keras","hard-boiled eggs","0"
"2886","22","MedGemma 4B","zero-shot","0","air","water","0"
"2886","22","MedGemma 4B","zero-shot","0","bunga lawang","flower buds","0"
"2886","22","MedGemma 4B","zero-shot","0","pelaga","peppercorns","0"
"2886","22","MedGemma 4B","zero-shot","0","serai","lemongrass","0"
"2886","22","MedGemma 4B","zero-shot","0","daun salam","bay leaves","0"
"2886","22","MedGemma 4B","zero-shot","0","daun kunyit","turmeric leaves","0"
"2886","22","MedGemma 4B","zero-shot","0","bawang besar","onion","0"
"2886","22","MedGemma 4B","zero-shot","0","cili kisar","chili powder","0"
"2886","22","MedGemma 4B","zero-shot","0","santan","coconut milk","0"
"2886","22","MedGemma 4B","zero-shot","0","daun limau purut","lemon grass leaves","0"
"2886","22","MedGemma 4B","zero-shot","0","gula","sugar","0"
"2886","22","MedGemma 4B","zero-shot","0","garam","salt","0"
"2887","22","MedGemma 4B","few-shot","0","bawang putih","garlic","0"
"2887","22","MedGemma 4B","few-shot","0","halia","ginger","0"
"2887","22","MedGemma 4B","few-shot","0","lengkuas","galangal","0"
"2887","22","MedGemma 4B","few-shot","0","kunyit hidup","turmeric","0"
"2887","22","MedGemma 4B","few-shot","0","biji ketumbar","cumin seeds","0"
"2887","22","MedGemma 4B","few-shot","0","jintan putih","white peppercorns","0"
"2887","22","MedGemma 4B","few-shot","0","buah keras","dried chillies","0"
"2887","22","MedGemma 4B","few-shot","0","bawang besar","onion","0"
"2887","22","MedGemma 4B","few-shot","0","bunga lawang","flower buds","0"
"2887","22","MedGemma 4B","few-shot","0","pelaga","pepper","0"
"2887","22","MedGemma 4B","few-shot","0","serai","lemongrass","0"
"2887","22","MedGemma 4B","few-shot","0","daun salam","bay leaf","0"
"2887","22","MedGemma 4B","few-shot","0","daun kunyit","turmeric leaf","0"
"2887","22","MedGemma 4B","few-shot","0","cili kisar","chilli powder","0"
"2887","22","MedGemma 4B","few-shot","0","santan","coconut milk","0"
"2887","22","MedGemma 4B","few-shot","0","air","water","0"
"2887","22","MedGemma 4B","few-shot","0","daun limau purut","lime leaves","0"
"2887","22","MedGemma 4B","few-shot","0","gula","sugar","0"
"2887","22","MedGemma 4B","few-shot","0","garam","salt","0"
"2888","22","MedGemma 4B","chain-of-thought","0","bawang putih","garlic","0"
"2888","22","MedGemma 4B","chain-of-thought","0","halia","ginger","0"
"2888","22","MedGemma 4B","chain-of-thought","0","lengkuas","galangal","0"
"2888","22","MedGemma 4B","chain-of-thought","0","kunyit hidup","turmeric","0"
"2888","22","MedGemma 4B","chain-of-thought","0","biji ketumbar","coriander seeds","0"
"2888","22","MedGemma 4B","chain-of-thought","0","jintan putih","white peppercorns","0"
"2888","22","MedGemma 4B","chain-of-thought","0","buah keras","heart of palm","0"
"2888","22","MedGemma 4B","chain-of-thought","0","air","water","0"
"2888","22","MedGemma 4B","chain-of-thought","0","bunga lawang","flower cloves","0"
"2888","22","MedGemma 4B","chain-of-thought","0","pelaga","pepper","0"
"2888","22","MedGemma 4B","chain-of-thought","0","serai","lemongrass","0"
"2888","22","MedGemma 4B","chain-of-thought","0","daun salam","bay leaf","0"
"2888","22","MedGemma 4B","chain-of-thought","0","daun kunyit","turmeric leaf","0"
"2888","22","MedGemma 4B","chain-of-thought","0","bawang besar","onion","0"
"2888","22","MedGemma 4B","chain-of-thought","0","cili kisar","chili flakes","0"
"2888","22","MedGemma 4B","chain-of-thought","0","santan","coconut milk","0"
"2888","22","MedGemma 4B","chain-of-thought","0","daun limau purut","lime leaves","0"
"2888","22","MedGemma 4B","chain-of-thought","0","gula","sugar","0"
"2888","22","MedGemma 4B","chain-of-thought","0","garam","salt","0"
"2889","22","MedGemma 4B","structured-output","0","bawang putih","garlic","0"
"2889","22","MedGemma 4B","structured-output","0","halia","ginger","0"
"2889","22","MedGemma 4B","structured-output","0","lengkuas","galangal","0"
